dataset,newviol,year,month,date,dept,muni,perp1,pdesc1,perp2,pdesc2
UN-TRC-2,Killing,1988,4,1988-04-15,UNKNOWN,UNKNOWN,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1980,8,1980-08-15,UNKNOWN,UNKNOWN,ARMY,ARMY,ARMY,ARMY
UN-TRC-2,Killing,1982,8,1982-08-22,SAN VICENTE,SAN ESTEBAN CATARINA,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1980,11,1980-11-15,UNKNOWN,UNKNOWN,NATIONAL GUARD,NATIONAL GUARD,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1980,11,1980-11-15,UNKNOWN,UNKNOWN,NATIONAL GUARD,NATIONAL GUARD,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1980,11,1980-11-15,UNKNOWN,UNKNOWN,NATIONAL GUARD,NATIONAL GUARD,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1989,2,1989-02-16,UNKNOWN,UNKNOWN,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1983,6,1983-06-17,UNKNOWN,UNKNOWN,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1983,8,1983-08-17,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1980,5,1980-05-19,UNKNOWN,UNKNOWN,ARMY,ARMY,DEATH SQUAD,DEATH SQUAD
UN-TRC-2,Killing,1986,6,1986-06-19,UNKNOWN,UNKNOWN,FMLN,FMLN,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1986,6,1986-06-19,UNKNOWN,UNKNOWN,FMLN,FMLN,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1986,10,1986-10-19,UNKNOWN,UNKNOWN,FMLN,FMLN,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1986,10,1986-10-19,UNKNOWN,UNKNOWN,FMLN,FMLN,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1980,1,1980-01-20,UNKNOWN,UNKNOWN,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1980,6,1980-06-20,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1980,7,1980-07-20,UNKNOWN,UNKNOWN,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1981,3,1981-03-21,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1980,12,1980-12-21,UNKNOWN,UNKNOWN,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1989,2,1989-02-22,UNKNOWN,UNKNOWN,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1988,7,1988-07-22,UNKNOWN,UNKNOWN,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1988,7,1988-07-22,UNKNOWN,UNKNOWN,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1982,6,1982-06-23,UNKNOWN,UNKNOWN,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1986,10,1986-10-23,UNKNOWN,UNKNOWN,FMLN,FMLN,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1983,4,1983-04-24,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1981,3,1981-03-25,UNKNOWN,UNKNOWN,NATIONAL GUARD,NATIONAL GUARD,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1982,8,1982-08-22,SAN VICENTE,SAN ESTEBAN CATARINA,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC,Killing,1981,0,1981-00-00,CUSCATLAN,SUCHITOTO,DEATH SQUAD,DEATH SQUAD,NATIONAL POLICE,NATIONAL POLICE
UN-TRC,Killing,1981,0,1981-00-00,CUSCATLAN,SUCHITOTO,DEATH SQUAD,DEATH SQUAD,NATIONAL POLICE,NATIONAL POLICE
UN-TRC,Killing,1981,0,1981-00-00,CUSCATLAN,SUCHITOTO,DEATH SQUAD,DEATH SQUAD,NATIONAL POLICE,NATIONAL POLICE
UN-TRC,Killing,1981,2,1981-02-23,CUSCATLAN,SUCHITOTO,NATIONAL POLICE,NATIONAL POLICE,DEATH SQUAD,DEATH SQUAD
UN-TRC,Killing,1981,2,1981-02-23,CUSCATLAN,SUCHITOTO,NATIONAL POLICE,NATIONAL POLICE,DEATH SQUAD,DEATH SQUAD
UN-TRC-2,Killing,1982,8,1982-08-26,SAN VICENTE,SAN ESTEBAN CATARINA,ARMY,ARMY,ARMY,ARMY
UN-TRC-2,Killing,1981,7,1981-07-30,UNKNOWN,UNKNOWN,FMLN,FMLN,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1981,7,1981-07-30,UNKNOWN,UNKNOWN,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1981,0,1981-00-30,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1981,1,1981-01-31,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1980,5,1980-05-09,UNKNOWN,UNKNOWN,FMLN,FMLN,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1980,3,1980-03-07,UNKNOWN,UNKNOWN,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1980,1,1980-01-04,UNKNOWN,UNKNOWN,TREASURY POLICE,TREASURY POLICE,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1982,3,1982-03-05,UNKNOWN,UNKNOWN,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1981,4,1981-04-06,UNKNOWN,UNKNOWN,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1980,5,1980-05-12,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1981,8,1981-08-01,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1984,12,1984-12-01,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1989,11,1989-11-11,UNKNOWN,UNKNOWN,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1980,10,1980-10-04,UNKNOWN,UNKNOWN,DEATH SQUAD,DEATH SQUAD,ARMY,ARMY
UN-TRC-2,Killing,1980,10,1980-10-04,UNKNOWN,UNKNOWN,DEATH SQUAD,DEATH SQUAD,ARMY,ARMY
UN-TRC-2,Killing,1982,2,1982-02-06,UNKNOWN,UNKNOWN,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1982,6,1982-06-05,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1981,10,1981-10-03,UNKNOWN,UNKNOWN,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1980,1,1980-01-06,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,NATIONAL GUARD,NATIONAL GUARD
UN-TRC-2,Killing,1980,5,1980-05-11,UNKNOWN,UNKNOWN,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1983,3,1983-03-06,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1980,1,1980-01-06,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,NATIONAL GUARD,NATIONAL GUARD
UN-TRC-2,Killing,1982,5,1982-05-09,UNKNOWN,UNKNOWN,FMLN,FMLN,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1980,1,1980-01-06,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,NATIONAL GUARD,NATIONAL GUARD
UN-TRC-2,Killing,1983,2,1983-02-06,UNKNOWN,UNKNOWN,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1980,5,1980-05-11,UNKNOWN,UNKNOWN,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1980,4,1980-04-03,UNKNOWN,UNKNOWN,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1980,4,1980-04-03,UNKNOWN,UNKNOWN,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1980,2,1980-02-07,UNKNOWN,UNKNOWN,NATIONAL GUARD,NATIONAL GUARD,ARMY,ARMY
UN-TRC-2,Killing,1988,11,1988-11-03,UNKNOWN,UNKNOWN,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1987,4,1987-04-02,UNKNOWN,UNKNOWN,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1980,4,1980-04-03,UNKNOWN,UNKNOWN,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1980,4,1980-04-03,UNKNOWN,UNKNOWN,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1981,10,1981-10-01,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1980,2,1980-02-07,UNKNOWN,UNKNOWN,NATIONAL GUARD,NATIONAL GUARD,ARMY,ARMY
UN-TRC-2,Killing,1987,11,1987-11-12,UNKNOWN,UNKNOWN,ARMY,ARMY,NATIONAL POLICE,NATIONAL POLICE
UN-TRC-2,Killing,1980,2,1980-02-07,UNKNOWN,UNKNOWN,NATIONAL GUARD,NATIONAL GUARD,ARMY,ARMY
UN-TRC-2,Killing,1983,1,1983-01-11,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1981,3,1981-03-10,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1981,6,1981-06-02,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ARMY,ARMY
UN-TRC-2,Killing,1984,9,1984-09-12,UNKNOWN,UNKNOWN,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1980,1,1980-01-02,UNKNOWN,UNKNOWN,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1980,1,1980-01-02,UNKNOWN,UNKNOWN,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1982,3,1982-03-10,UNKNOWN,UNKNOWN,NATIONAL GUARD,NATIONAL GUARD,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1991,10,1991-10-02,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1981,10,1981-10-28,USULUTAN,UNKNOWN,DEATH SQUAD,DEATH SQUAD,ARMY,ARMY
UN-TRC-2,Killing,1981,10,1981-10-28,USULUTAN,UNKNOWN,DEATH SQUAD,DEATH SQUAD,ARMY,ARMY
UN-TRC-2,Killing,1981,10,1981-10-28,USULUTAN,UNKNOWN,DEATH SQUAD,DEATH SQUAD,ARMY,ARMY
UN-TRC-2,Killing,1981,10,1981-10-28,USULUTAN,UNKNOWN,DEATH SQUAD,DEATH SQUAD,ARMY,ARMY
UN-TRC-2,Killing,1981,10,1981-10-28,USULUTAN,UNKNOWN,DEATH SQUAD,DEATH SQUAD,ARMY,ARMY
UN-TRC-2,Killing,1981,10,1981-10-28,USULUTAN,UNKNOWN,DEATH SQUAD,DEATH SQUAD,ARMY,ARMY
UN-TRC-2,Killing,1981,10,1981-10-28,USULUTAN,UNKNOWN,DEATH SQUAD,DEATH SQUAD,ARMY,ARMY
UN-TRC-2,Killing,1981,10,1981-10-28,USULUTAN,UNKNOWN,DEATH SQUAD,DEATH SQUAD,ARMY,ARMY
UN-TRC-2,Killing,1981,10,1981-10-28,USULUTAN,UNKNOWN,DEATH SQUAD,DEATH SQUAD,ARMY,ARMY
UN-TRC-2,Killing,1981,10,1981-10-28,USULUTAN,UNKNOWN,DEATH SQUAD,DEATH SQUAD,ARMY,ARMY
UN-TRC-2,Killing,1981,10,1981-10-28,USULUTAN,UNKNOWN,DEATH SQUAD,DEATH SQUAD,ARMY,ARMY
UN-TRC-2,Killing,1981,10,1981-10-28,USULUTAN,UNKNOWN,DEATH SQUAD,DEATH SQUAD,ARMY,ARMY
UN-TRC-2,Killing,1981,10,1981-10-28,USULUTAN,UNKNOWN,DEATH SQUAD,DEATH SQUAD,ARMY,ARMY
UN-TRC-2,Killing,1981,10,1981-10-28,USULUTAN,UNKNOWN,DEATH SQUAD,DEATH SQUAD,ARMY,ARMY
UN-TRC-2,Killing,1981,10,1981-10-28,USULUTAN,UNKNOWN,DEATH SQUAD,DEATH SQUAD,ARMY,ARMY
UN-TRC-2,Killing,1981,10,1981-10-28,USULUTAN,UNKNOWN,DEATH SQUAD,DEATH SQUAD,ARMY,ARMY
UN-TRC-2,Killing,1981,10,1981-10-28,USULUTAN,UNKNOWN,DEATH SQUAD,DEATH SQUAD,ARMY,ARMY
UN-TRC-2,Killing,1981,10,1981-10-28,USULUTAN,UNKNOWN,DEATH SQUAD,DEATH SQUAD,ARMY,ARMY
UN-TRC-2,Killing,1981,10,1981-10-28,USULUTAN,UNKNOWN,DEATH SQUAD,DEATH SQUAD,ARMY,ARMY
UN-TRC-2,Killing,1981,10,1981-10-28,USULUTAN,UNKNOWN,DEATH SQUAD,DEATH SQUAD,ARMY,ARMY
UN-TRC-2,Killing,1981,10,1981-10-28,USULUTAN,UNKNOWN,DEATH SQUAD,DEATH SQUAD,ARMY,ARMY
UN-TRC-2,Killing,1981,10,1981-10-28,USULUTAN,UNKNOWN,DEATH SQUAD,DEATH SQUAD,ARMY,ARMY
UN-TRC-2,Killing,1981,10,1981-10-28,USULUTAN,UNKNOWN,DEATH SQUAD,DEATH SQUAD,ARMY,ARMY
UN-TRC-2,Killing,1981,10,1981-10-28,USULUTAN,UNKNOWN,DEATH SQUAD,DEATH SQUAD,ARMY,ARMY
UN-TRC-2,Killing,1981,10,1981-10-28,USULUTAN,UNKNOWN,DEATH SQUAD,DEATH SQUAD,ARMY,ARMY
UN-TRC-2,Killing,1981,10,1981-10-28,USULUTAN,UNKNOWN,DEATH SQUAD,DEATH SQUAD,ARMY,ARMY
UN-TRC-2,Killing,1981,10,1981-10-28,USULUTAN,UNKNOWN,DEATH SQUAD,DEATH SQUAD,ARMY,ARMY
UN-TRC-2,Killing,1981,10,1981-10-28,USULUTAN,UNKNOWN,DEATH SQUAD,DEATH SQUAD,ARMY,ARMY
UN-TRC-2,Killing,1981,10,1981-10-28,USULUTAN,UNKNOWN,DEATH SQUAD,DEATH SQUAD,ARMY,ARMY
UN-TRC-2,Killing,1981,10,1981-10-28,USULUTAN,UNKNOWN,DEATH SQUAD,DEATH SQUAD,ARMY,ARMY
UN-TRC-2,Killing,1981,10,1981-10-28,USULUTAN,UNKNOWN,DEATH SQUAD,DEATH SQUAD,ARMY,ARMY
UN-TRC-2,Killing,1981,10,1981-10-28,USULUTAN,UNKNOWN,DEATH SQUAD,DEATH SQUAD,ARMY,ARMY
UN-TRC-2,Killing,1980,9,1980-09-30,USULUTAN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1980,8,1980-08-11,USULUTAN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1980,1,1980-01-08,USULUTAN,UNKNOWN,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1989,10,1989-10-10,USULUTAN,UNKNOWN,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1981,10,1981-10-28,USULUTAN,UNKNOWN,DEATH SQUAD,DEATH SQUAD,ARMY,ARMY
UN-TRC-2,Killing,1981,10,1981-10-28,USULUTAN,UNKNOWN,DEATH SQUAD,DEATH SQUAD,ARMY,ARMY
UN-TRC-2,Killing,1981,10,1981-10-28,USULUTAN,UNKNOWN,DEATH SQUAD,DEATH SQUAD,ARMY,ARMY
UN-TRC-2,Killing,1981,10,1981-10-28,USULUTAN,UNKNOWN,DEATH SQUAD,DEATH SQUAD,ARMY,ARMY
UN-TRC-2,Killing,1981,10,1981-10-28,USULUTAN,UNKNOWN,DEATH SQUAD,DEATH SQUAD,ARMY,ARMY
UN-TRC,Killing,1989,1,1989-01-11,AHUACHAPAN,AHUACHAPAN,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC,Killing,1989,5,1989-05-12,AHUACHAPAN,AHUACHAPAN,ARMY,ARMY,DEATH SQUAD,DEATH SQUAD
UN-TRC,Killing,1989,5,1989-05-12,AHUACHAPAN,AHUACHAPAN,ARMY,ARMY,DEATH SQUAD,DEATH SQUAD
UN-TRC,Killing,1982,0,1982-00-00,AHUACHAPAN,EL REFUGIO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC,Killing,1984,2,1984-02-00,AHUACHAPAN,JUJUTLA,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC,Killing,1981,8,1981-08-03,CUSCATLAN,SUCHITOTO,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC,Killing,1981,8,1981-08-03,CUSCATLAN,SUCHITOTO,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1983,0,1983-00-00,USULUTAN,USULUTAN,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1980,6,1980-06-15,USULUTAN,USULUTAN,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
UN-TRC,Killing,1981,1,1981-01-27,AHUACHAPAN,JUJUTLA,ARMY,ARMY,NATIONAL GUARD,NATIONAL GUARD
UN-TRC,Killing,1981,9,1981-09-06,AHUACHAPAN,JUJUTLA,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
UN-TRC,Killing,1981,8,1981-08-03,CUSCATLAN,SUCHITOTO,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC,Killing,1981,8,1981-08-03,CUSCATLAN,SUCHITOTO,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC,Killing,1980,6,1980-06-21,CHALATENANGO,LAS VUELTAS,DEATH SQUAD,DEATH SQUAD,NATIONAL GUARD,NATIONAL GUARD
UN-TRC,Killing,1980,7,1980-07-16,SAN VICENTE,TECOLUCA,NATIONAL GUARD,NATIONAL GUARD,ARMY,ARMY
UN-TRC,Killing,1980,7,1980-07-16,SAN VICENTE,TECOLUCA,NATIONAL GUARD,NATIONAL GUARD,ARMY,ARMY
UN-TRC-2,Killing,1980,7,1980-07-00,SAN VICENTE,SAN ESTEBAN CATARINA,DEATH SQUAD,DEATH SQUAD,ARMY,ARMY
UN-TRC,Killing,1981,10,1981-10-04,CUSCATLAN,SUCHITOTO,ARMY,ARMY,DEATH SQUAD,DEATH SQUAD
UN-TRC,Killing,1981,10,1981-10-04,CUSCATLAN,SUCHITOTO,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
UN-TRC,Killing,1981,10,1981-10-04,CUSCATLAN,SUCHITOTO,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
UN-TRC,Killing,1981,10,1981-10-04,CUSCATLAN,SUCHITOTO,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC,Killing,1980,9,1980-09-14,CUSCATLAN,SANTA CRUZ MICHAPA,DEATH SQUAD,DEATH SQUAD,DEATH SQUAD,DEATH SQUAD
UN-TRC-2,Killing,1982,11,1982-11-00,USULUTAN,USULUTAN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1988,7,1988-07-15,USULUTAN,USULUTAN,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1980,11,1980-11-15,USULUTAN,USULUTAN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1990,6,1990-06-23,USULUTAN,USULUTAN,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1983,2,1983-02-04,USULUTAN,USULUTAN,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1985,4,1985-04-04,USULUTAN,USULUTAN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1983,11,1983-11-01,USULUTAN,USULUTAN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1980,9,1980-09-09,USULUTAN,USULUTAN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC,Killing,1980,12,1980-12-13,AHUACHAPAN,SAN FRANCISCO MENENDEZ,DEATH SQUAD,DEATH SQUAD,ARMY,ARMY
UN-TRC,Killing,1980,12,1980-12-13,AHUACHAPAN,SAN FRANCISCO MENENDEZ,DEATH SQUAD,DEATH SQUAD,DEATH SQUAD,DEATH SQUAD
UN-TRC,Killing,1980,12,1980-12-13,AHUACHAPAN,SAN FRANCISCO MENENDEZ,DEATH SQUAD,DEATH SQUAD,DEATH SQUAD,DEATH SQUAD
UN-TRC,Killing,1980,12,1980-12-13,AHUACHAPAN,SAN FRANCISCO MENENDEZ,DEATH SQUAD,DEATH SQUAD,DEATH SQUAD,DEATH SQUAD
UN-TRC,Killing,1980,12,1980-12-13,AHUACHAPAN,SAN FRANCISCO MENENDEZ,DEATH SQUAD,DEATH SQUAD,DEATH SQUAD,DEATH SQUAD
UN-TRC,Killing,1980,10,1980-10-24,AHUACHAPAN,SAN FRANCISCO MENENDEZ,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
UN-TRC,Killing,1981,7,1981-07-01,AHUACHAPAN,SAN FRANCISCO MENENDEZ,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
UN-TRC,Killing,1981,11,1981-11-04,CUSCATLAN,SUCHITOTO,DEATH SQUAD,DEATH SQUAD,ARMY,ARMY
UN-TRC-2,Killing,1990,12,1990-12-01,AHUACHAPAN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC,Killing,1981,11,1981-11-04,CUSCATLAN,SUCHITOTO,ARMY,ARMY,DEATH SQUAD,DEATH SQUAD
UN-TRC,Killing,1983,7,1983-07-19,CUSCATLAN,SUCHITOTO,ARMY,ARMY,ARMY,ARMY
UN-TRC,Killing,1983,7,1983-07-19,CUSCATLAN,SUCHITOTO,ARMY,ARMY,ARMY,ARMY
UN-TRC,Killing,1982,10,1982-10-22,CUSCATLAN,SUCHITOTO,DEATH SQUAD,DEATH SQUAD,NATIONAL POLICE,NATIONAL POLICE
UN-TRC-2,Killing,1981,11,1981-11-05,SAN VICENTE,SAN LORENZO,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC,Killing,1982,6,1982-06-19,SAN VICENTE,TECOLUCA,ARMY,ARMY,ARMY,ARMY
UN-TRC-2,Killing,1980,3,1980-03-00,SAN VICENTE,SAN LORENZO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1982,8,1982-08-24,SAN VICENTE,SAN LORENZO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC,Killing,1985,12,1985-12-00,CUSCATLAN,SUCHITOTO,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1981,5,1981-05-00,CHALATENANGO,SAN ISIDRO LABRADOR,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC,Killing,1980,2,1980-02-00,CUSCATLAN,SUCHITOTO,DEATH SQUAD,DEATH SQUAD,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1982,10,1982-10-15,CHALATENANGO,SAN ISIDRO LABRADOR,ARMY,ARMY,DEATH SQUAD,DEATH SQUAD
UN-TRC,Killing,1980,5,1980-05-13,CHALATENANGO,LAS VUELTAS,FMLN,FMLN,UNKNOWN,UNKNOWN
UN-TRC,Killing,1980,5,1980-05-13,CHALATENANGO,LAS VUELTAS,FMLN,FMLN,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1980,0,1980-00-00,AHUACHAPAN,UNKNOWN,NATIONAL GUARD,NATIONAL GUARD,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1980,6,1980-06-22,AHUACHAPAN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1981,10,1981-10-28,AHUACHAPAN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1980,10,1980-10-11,AHUACHAPAN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1981,12,1981-12-01,AHUACHAPAN,UNKNOWN,TREASURY POLICE,TREASURY POLICE,UNKNOWN,UNKNOWN
UN-TRC,Killing,1980,3,1980-03-10,CHALATENANGO,LAS VUELTAS,NATIONAL GUARD,NATIONAL GUARD,DEATH SQUAD,DEATH SQUAD
UN-TRC,Killing,1980,11,1980-11-18,CUSCATLAN,SUCHITOTO,DEATH SQUAD,DEATH SQUAD,DEATH SQUAD,DEATH SQUAD
UN-TRC-2,Killing,1980,4,1980-04-04,SAN VICENTE,SAN SEBASTIAN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC,Killing,1980,7,1980-07-19,CUSCATLAN,SUCHITOTO,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC,Killing,1982,6,1982-06-19,SAN VICENTE,TECOLUCA,ARMY,ARMY,ARMY,ARMY
UN-TRC,Killing,1982,6,1982-06-19,SAN VICENTE,TECOLUCA,ARMY,ARMY,ARMY,ARMY
UN-TRC,Killing,1980,7,1980-07-25,CUSCATLAN,SUCHITOTO,ARMY,ARMY,DEATH SQUAD,DEATH SQUAD
UN-TRC,Killing,1982,6,1982-06-19,SAN VICENTE,TECOLUCA,ARMY,ARMY,ARMY,ARMY
UN-TRC-2,Killing,1980,5,1980-05-00,AHUACHAPAN,AHUACHAPAN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1980,7,1980-07-26,AHUACHAPAN,AHUACHAPAN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
UN-TRC-2,Killing,1991,9,1991-09-02,AHUACHAPAN,AHUACHAPAN,ARMY,ARMY,UNKNOWN,UNKNOWN
UN-TRC,Killing,1982,6,1982-06-19,SAN VICENTE,TECOLUCA,ARMY,ARMY,ARMY,ARMY
UN-TRC-2,Killing,1982,7,1982-07-27,USULUTAN,BERLIN,ARMY,ARMY,ARMY,ARMY
UN-TRC,Killing,1982,6,1982-06-19,SAN VICENTE,TECOLUCA,ARMY,ARMY,ARMY,ARMY
UN-TRC-2,Killing,1982,7,1982-07-27,USULUTAN,BERLIN,ARMY,ARMY,ARMY,ARMY
UN-TRC-2,Killing,1982,7,1982-07-27,USULUTAN,BERLIN,ARMY,ARMY,ARMY,ARMY
